128,0.625396728515625,0.06210361639953359,0.374603271484375,0.06210361639953359
128,0.4608154296875,0.07702153065243435,0.5391845703125,0.07702153065243435
128,0.361785888671875,0.07213869417344354,0.638214111328125,0.07213869417344354
128,0.62030029296875,0.06665774014931487,0.37969970703125,0.06665774014931487
128,0.4561767578125,0.07347933206809103,0.5438232421875,0.07347933206809103
128,0.35858154296875,0.05759930737322374,0.64141845703125,0.05759930737322374
128,0.617706298828125,0.0663692076534439,0.382293701171875,0.0663692076534439
128,0.454132080078125,0.07364188803640453,0.545867919921875,0.07364188803640453
128,0.353424072265625,0.04922922378693586,0.646575927734375,0.04922922378693586
128,0.61181640625,0.06742702636842066,0.38818359375,0.06742702636842066
128,0.451751708984375,0.07238362318553557,0.548248291015625,0.07238362318553557
128,0.355865478515625,0.05184489248291924,0.644134521484375,0.05184489248291924
128,0.622802734375,0.0692443242415344,0.377197265625,0.0692443242415344
128,0.46044921875,0.07540112358085826,0.53955078125,0.07540112358085826
128,0.361602783203125,0.049971199309014204,0.638397216796875,0.049971199309014204
128,0.61480712890625,0.0655193284159576,0.38519287109375,0.0655193284159576
128,0.451507568359375,0.06728105878603456,0.548492431640625,0.06728105878603456
128,0.354736328125,0.055654960021930884,0.645263671875,0.055654960021930884
128,0.616363525390625,0.05965960173935195,0.383636474609375,0.05965960173935195
128,0.45062255859375,0.06291960883577052,0.54937744140625,0.06291960883577052
128,0.35565185546875,0.05198730119060448,0.64434814453125,0.05198730119060448
128,0.61163330078125,0.07507411056884708,0.38836669921875,0.07507411056884708
128,0.45098876953125,0.0823255210764404,0.54901123046875,0.0823255210764404
128,0.360382080078125,0.049836382411077726,0.639617919921875,0.049836382411077726
128,0.62188720703125,0.06419247607227166,0.37811279296875,0.06419247607227166
128,0.458892822265625,0.072422109467704,0.541107177734375,0.072422109467704
128,0.35284423828125,0.05836362151765526,0.64715576171875,0.05836362151765526
128,0.616455078125,0.06702049257972267,0.383544921875,0.06702049257972267
128,0.46038818359375,0.06961687687652678,0.53961181640625,0.06961687687652678
128,0.360748291015625,0.053800949619888086,0.639251708984375,0.053800949619888086
